Order ID,Order_date,Order_Priority,Forecast Order Quantity,Ship_Mode,Shipping_Cost,Product_id,Customer_id
1000070782,2024-5-1,Low,96,Regular Air,4.81,100000000000001574,10000000000000005652
1000070783,2024-1-1,Low,16,Regular Air,1.39,100000000000001575,10000000000000005653
1000070784,2022-7-1,Low,80,Regular Air,0.7,100000000000001576,10000000000000005654
1000070785,2023-8-1,High,128,Regular Air,19.99,100000000000001577,10000000000000005655
1000070786,2023-10-1,Not Specified,144,Regular Air,8.83,100000000000001578,10000000000000005656
1000070787,2022-9-1,Not Specified,56,Regular Air,1.46,100000000000001579,10000000000000005657
1000070788,2022-8-1,Not Specified,192,Regular Air,4.95,100000000000001580,10000000000000005658
1000070789,2024-8-1,Critical,168,Regular Air,2.04,100000000000001581,10000000000000005659
1000070790,2022-10-1,Critical,112,Delivery Truck,69.64,100000000000001582,10000000000000005660
1000070791,2023-11-1,High,136,Express Air,7.2,100000000000001583,10000000000000005661
1000070792,2025-9-1,High,200,Express Air,2.83,100000000000001584,10000000000000005662
1000070793,2021-3-1,High,104,Delivery Truck,62.74,100000000000001585,10000000000000005663
1000070794,2024-10-1,High,128,Regular Air,1.49,100000000000001586,10000000000000005664
1000070795,2024-1-1,Low,16,Express Air,6.5,100000000000001587,10000000000000005665
1000070796,2026-5-1,Medium,96,Regular Air,1.25,100000000000001588,10000000000000005666
1000070797,2023-1-1,Not Specified,88,Regular Air,2.39,100000000000001589,10000000000000005667
1000070798,2023-8-1,Critical,128,Regular Air,6.75,100000000000001590,10000000000000005668
1000070799,2022-2-1,Critical,200,Regular Air,19.99,100000000000001591,10000000000000005669
1000070800,2024-4-1,Critical,32,Regular Air,2.35,100000000000001592,10000000000000005670
1000070801,2021-5-1,Critical,144,Regular Air,2.5,100000000000001593,10000000000000005671
1000070802,2022-8-1,Critical,192,Regular Air,1.82,100000000000001594,10000000000000005672
1000070803,2026-1-1,Medium,8,Regular Air,19.99,100000000000001595,10000000000000005673
1000070804,2026-3-1,Medium,152,Regular Air,6.93,100000000000001596,10000000000000005674
1000070805,2022-7-1,High,80,Regular Air,19.99,100000000000001597,10000000000000005675
1000070806,2023-8-1,Medium,128,Regular Air,19.99,100000000000001598,10000000000000005676
1000070807,2023-1-1,Critical,88,Regular Air,6.07,100000000000001599,10000000000000005677
1000070808,2024-4-1,Critical,32,Regular Air,14.87,100000000000001600,10000000000000005678
1000070809,2021-11-1,Not Specified,208,Regular Air,4,100000000000001601,10000000000000005679
1000070810,2023-8-1,Not Specified,152,Regular Air,0.7,100000000000001602,10000000000000005680
1000070811,2025-8-1,Low,192,Regular Air,5.33,100000000000001603,10000000000000005681
1000070812,2025-2-1,High,128,Regular Air,1.39,100000000000001604,10000000000000005682
1000070813,2024-4-1,Low,32,Regular Air,2.89,100000000000001605,10000000000000005683
1000070814,2022-7-1,Not Specified,80,Regular Air,5.48,100000000000001606,10000000000000005684
1000070815,2022-9-1,Medium,56,Regular Air,4.1,100000000000001607,10000000000000005685
1000070816,2021-1-1,Medium,40,Regular Air,1,100000000000001608,10000000000000005686
1000070817,2021-12-1,Critical,96,Regular Air,35,100000000000001609,10000000000000005687
1000070818,2026-1-1,Critical,8,Regular Air,2.5,100000000000001610,10000000000000005688
1000070819,2022-10-1,Critical,112,Regular Air,19.99,100000000000001611,10000000000000005689
1000070820,2023-12-1,Medium,88,Regular Air,0.99,100000000000001612,10000000000000005690
1000070821,2024-9-1,Medium,88,Regular Air,6.74,100000000000001613,10000000000000005691
1000070822,2022-2-1,Low,200,Express Air,8.99,100000000000001614,10000000000000005692
1000070823,2025-7-1,Medium,152,Regular Air,2.38,100000000000001615,10000000000000005693
1000070824,2023-9-1,Medium,136,Regular Air,8.73,100000000000001616,10000000000000005694
1000070825,2023-1-1,Medium,88,Regular Air,2.5,100000000000001617,10000000000000005695
1000070826,2021-10-1,Medium,80,Regular Air,4,100000000000001618,10000000000000005696
1000070827,2023-1-1,Low,88,Delivery Truck,35.67,100000000000001619,10000000000000005697
1000070828,2022-7-1,Low,80,Regular Air,1.1,100000000000001620,10000000000000005698
1000070829,2023-4-1,Not Specified,8,Delivery Truck,16.01,100000000000001621,10000000000000005699
1000070830,2024-5-1,Not Specified,96,Regular Air,1.67,100000000000001622,10000000000000005700
1000070831,2022-10-1,Low,112,Regular Air,6.85,100000000000001623,10000000000000005701
1000070832,2022-8-1,Low,192,Regular Air,6.92,100000000000001624,10000000000000005702
1000070833,2023-1-1,Critical,88,Regular Air,8.94,100000000000001625,10000000000000005703
1000070834,2023-1-1,Not Specified,88,Regular Air,4.93,100000000000001626,10000000000000005704
1000070835,2023-12-1,Low,88,Regular Air,4.99,100000000000001627,10000000000000005705
1000070836,2026-1-1,Critical,8,Regular Air,7.54,100000000000001628,10000000000000005706
1000070837,2025-3-1,Critical,112,Regular Air,2.64,100000000000001629,10000000000000005707
1000070838,2021-3-1,Medium,104,Regular Air,3.99,100000000000001630,10000000000000005708
1000070839,2022-8-1,Medium,192,Express Air,4.5,100000000000001631,10000000000000005709
1000070840,2023-11-1,Low,136,Express Air,2.03,100000000000001632,10000000000000005710
1000070841,2021-11-1,Low,208,Regular Air,8.99,100000000000001633,10000000000000005711
1000070842,2024-9-1,Low,88,Regular Air,19.99,100000000000001634,10000000000000005712
1000070843,2022-10-1,Medium,112,Regular Air,6.77,100000000000001635,10000000000000005713
1000070844,2026-1-1,Medium,8,Regular Air,35,100000000000001636,10000000000000005714
1000070845,2025-3-1,High,112,Delivery Truck,45.51,100000000000001637,10000000000000005715
1000070846,2023-12-1,Low,88,Express Air,5.03,100000000000001638,10000000000000005716
1000070847,2023-11-1,High,136,Regular Air,19.99,100000000000001639,10000000000000005717
1000070848,2025-2-1,High,128,Regular Air,0.7,100000000000001640,10000000000000005718
1000070849,2021-4-1,Low,144,Regular Air,6.5,100000000000001641,10000000000000005719
1000070850,2025-2-1,Low,128,Regular Air,8.78,100000000000001642,10000000000000005720
1000070851,2023-9-1,High,136,Regular Air,3.62,100000000000001643,10000000000000005721
1000070852,2021-1-1,High,40,Regular Air,8.18,100000000000001644,10000000000000005722
1000070853,2025-10-1,High,80,Regular Air,5.03,100000000000001645,10000000000000005723
1000070854,2024-11-1,Critical,24,Regular Air,5.48,100000000000001646,10000000000000005724
1000070855,2024-4-1,Critical,32,Regular Air,1.49,100000000000001647,10000000000000005725
1000070856,2022-2-1,Critical,200,Regular Air,2.5,100000000000001648,10000000000000005726
1000070857,2023-11-1,High,136,Regular Air,3.5,100000000000001649,10000000000000005727
1000070858,2023-8-1,High,152,Regular Air,5.22,100000000000001650,10000000000000005728
1000070859,2026-3-1,High,152,Regular Air,17.48,100000000000001651,10000000000000005729
1000070860,2024-11-1,Critical,24,Regular Air,6.02,100000000000001652,10000000000000005730
1000070861,2026-6-1,Critical,40,Delivery Truck,16.01,100000000000001653,10000000000000005731
1000070862,2023-8-1,Medium,152,Delivery Truck,14.7,100000000000001654,10000000000000005732
1000070863,2021-3-1,Low,104,Express Air,0.99,100000000000001655,10000000000000005733
1000070864,2022-10-1,Low,112,Regular Air,1.99,100000000000001656,10000000000000005734
1000070865,2021-4-1,Low,144,Delivery Truck,16.01,100000000000001657,10000000000000005735
1000070866,2024-1-1,Low,16,Regular Air,1.99,100000000000001658,10000000000000005736
1000070867,2021-4-1,Low,144,Regular Air,9.03,100000000000001659,10000000000000005737
1000070868,2023-7-1,Low,56,Regular Air,13.99,100000000000001660,10000000000000005738
1000070869,2024-12-1,Low,112,Regular Air,0.93,100000000000001661,10000000000000005739
1000070870,2025-4-1,Low,88,Regular Air,8.99,100000000000001662,10000000000000005740
1000070871,2021-12-1,Low,96,Delivery Truck,36.61,100000000000001663,10000000000000005741
1000070872,2025-10-1,High,80,Regular Air,7.18,100000000000001664,10000000000000005742
1000070873,2024-2-1,High,88,Regular Air,8.16,100000000000001665,10000000000000005743
1000070874,2024-4-1,Critical,32,Regular Air,4,100000000000001666,10000000000000005744
1000070875,2021-8-1,Low,64,Regular Air,5.82,100000000000001667,10000000000000005745
1000070876,2023-8-1,Low,152,Regular Air,1.01,100000000000001668,10000000000000005746
1000070877,2024-11-1,Not Specified,24,Express Air,6.97,100000000000001669,10000000000000005747
1000070878,2025-6-1,Not Specified,24,Regular Air,3.99,100000000000001670,10000000000000005798
1000070879,2021-2-1,Not Specified,80,Regular Air,4,100000000000001671,10000000000000005799
1000070880,2026-2-1,Not Specified,16,Delivery Truck,89.3,100000000000001672,10000000000000005800
1000070881,2026-1-1,Low,8,Regular Air,7.3,100000000000001673,10000000000000005801
1000070882,2023-1-1,Critical,88,Regular Air,0.5,100000000000001674,10000000000000005802
1000070883,2025-5-1,Critical,136,Express Air,8.99,100000000000001675,10000000000000005803
1000070884,2023-9-1,Critical,136,Regular Air,35,100000000000001676,10000000000000005804
1000070885,2024-11-1,High,24,Delivery Truck,27.75,100000000000001677,10000000000000005805
1000070886,2024-8-1,High,168,Regular Air,2.99,100000000000001678,10000000000000005806
1000070887,2026-11-1,Not Specified,224,Express Air,19.99,100000000000001679,10000000000000005807
1000070888,2023-11-1,Not Specified,136,Regular Air,1.39,100000000000001680,10000000000000005808
1000070889,2022-3-1,Not Specified,48,Regular Air,8.78,100000000000001681,10000000000000005809
1000070890,2025-2-1,Low,128,Regular Air,11.25,100000000000001682,10000000000000005810
1000070891,2025-1-1,Low,176,Regular Air,7.44,100000000000001683,10000000000000005811
1000070892,2023-9-1,High,136,Regular Air,24.49,100000000000001684,10000000000000005812
1000070893,2023-9-1,High,136,Regular Air,16.36,100000000000001685,10000000000000005813
1000070894,2024-3-1,High,152,Express Air,1.25,100000000000001686,10000000000000005814
1000070895,2025-1-1,High,176,Regular Air,1.14,100000000000001687,10000000000000005815
1000070896,2026-1-1,Medium,8,Regular Air,4,100000000000001688,10000000000000005816
1000070897,2022-6-1,Critical,48,Regular Air,5.46,100000000000001689,10000000000000005817
1000070898,2025-4-1,Critical,88,Regular Air,0.5,100000000000001690,10000000000000005818
1000070899,2023-1-1,Critical,88,Regular Air,7.37,100000000000001691,10000000000000005819
1000070900,2024-1-1,Critical,16,Regular Air,6.22,100000000000001692,10000000000000005820
1000070901,2022-7-1,High,80,Regular Air,0.7,100000000000001693,10000000000000005821
1000070902,2023-11-1,Critical,136,Regular Air,4,100000000000001694,10000000000000005822
1000070903,2023-8-1,Critical,152,Express Air,0.5,100000000000001695,10000000000000005823
1000070904,2023-12-1,Medium,88,Regular Air,9.23,100000000000001696,10000000000000005824
1000070905,2022-8-1,Medium,192,Regular Air,4,100000000000001697,10000000000000005825
1000070906,2022-2-1,Critical,200,Regular Air,7.4,100000000000001698,10000000000000005826
1000070907,2023-8-1,Low,128,Regular Air,3.97,100000000000001699,10000000000000005827
1000070908,2021-2-1,Low,80,Regular Air,11.25,100000000000001700,10000000000000005828
1000070909,2024-1-1,Low,16,Regular Air,5.14,100000000000001701,10000000000000005829
1000070910,2025-4-1,Low,88,Regular Air,19.51,100000000000001702,10000000000000005830
1000070911,2024-10-1,Low,128,Regular Air,10.25,100000000000001703,10000000000000005831
1000070912,2023-12-1,Not Specified,88,Regular Air,6.05,100000000000001704,10000000000000005832
1000070913,2025-5-1,Not Specified,136,Regular Air,2.5,100000000000001705,10000000000000005833
1000070914,2021-4-1,Not Specified,144,Regular Air,7.96,100000000000001706,10000000000000005834
1000070915,2026-5-1,Low,96,Regular Air,4.99,100000000000001707,10000000000000005835
1000070916,2023-8-1,Low,128,Regular Air,5.77,100000000000001708,10000000000000005836
1000070917,2022-8-1,Low,192,Express Air,14.48,100000000000001709,10000000000000005837
1000070918,2025-12-1,Critical,88,Express Air,3.99,100000000000001710,10000000000000005838
1000070919,2023-9-1,High,136,Delivery Truck,56.14,100000000000001711,10000000000000005839
1000070920,2021-12-1,Medium,96,Delivery Truck,56.14,100000000000001712,10000000000000005840
1000070921,2023-9-1,Low,136,Express Air,9.18,100000000000001713,10000000000000005841
1000070922,2024-1-1,Low,16,Regular Air,8.99,100000000000001714,10000000000000005842
1000070923,2021-1-1,Low,40,Regular Air,7.51,100000000000001715,10000000000000005843
1000070924,2023-12-1,Low,88,Delivery Truck,110.2,100000000000001716,10000000000000005844
1000070925,2021-4-1,Critical,144,Regular Air,7.96,100000000000001717,10000000000000005845
1000070926,2021-2-1,Medium,80,Regular Air,7.18,100000000000001718,10000000000000005846
1000070927,2021-9-1,Not Specified,80,Delivery Truck,30,100000000000001719,10000000000000005847
1000070928,2024-11-1,Not Specified,24,Regular Air,1.99,100000000000001720,10000000000000005848
1000070929,2023-10-1,Not Specified,144,Delivery Truck,35.84,100000000000001721,10000000000000005849
1000070930,2021-10-1,Not Specified,80,Regular Air,2.39,100000000000001722,10000000000000005850
1000070931,2023-10-1,High,144,Delivery Truck,26,100000000000001723,10000000000000005851
1000070932,2024-1-1,Critical,16,Regular Air,6.47,100000000000001724,10000000000000005852
1000070933,2024-8-1,Low,168,Regular Air,8.99,100000000000001725,10000000000000005853
1000070934,2025-12-1,High,88,Regular Air,19.99,100000000000001726,10000000000000005854
1000070935,2024-2-1,High,88,Delivery Truck,62.94,100000000000001727,10000000000000005855
1000070936,2023-1-1,Not Specified,88,Delivery Truck,29.2,100000000000001728,10000000000000005856
1000070937,2024-5-1,Critical,96,Regular Air,3.01,100000000000001729,10000000000000005857
1000070938,2025-2-1,Not Specified,128,Express Air,6.5,100000000000001730,10000000000000005858
1000070939,2026-1-1,Medium,8,Regular Air,7.1,100000000000001731,10000000000000005859
1000070940,2026-11-1,High,224,Express Air,0.7,100000000000001732,10000000000000005860
1000070941,2021-2-1,High,80,Express Air,0.7,100000000000001733,10000000000000005861
1000070942,2021-4-1,High,144,Express Air,1.25,100000000000001734,10000000000000005862
1000070943,2022-8-1,Critical,192,Express Air,6.79,100000000000001735,10000000000000005863
1000070944,2023-8-1,Critical,152,Express Air,12.65,100000000000001736,10000000000000005864
1000070945,2022-7-1,High,80,Regular Air,5,100000000000001737,10000000000000005865
1000070946,2021-3-1,Not Specified,104,Regular Air,8.65,100000000000001738,10000000000000005866
1000070947,2024-2-1,High,184,Express Air,5.83,100000000000001739,10000000000000005867
1000070948,2023-7-1,High,56,Delivery Truck,51.94,100000000000001740,10000000000000005868
1000070949,2026-2-1,High,16,Regular Air,19.99,100000000000001741,10000000000000005869
1000070950,2023-7-1,High,56,Regular Air,4.23,100000000000001742,10000000000000005870
1000070951,2022-2-1,Not Specified,200,Regular Air,1.3,100000000000001743,10000000000000005871
1000070952,2026-3-1,Medium,152,Regular Air,14.48,100000000000001744,10000000000000005872
1000070953,2023-1-1,Medium,88,Express Air,5.03,100000000000001745,10000000000000005873
1000070954,2026-3-1,High,152,Delivery Truck,66.67,100000000000001746,10000000000000005874
1000070955,2024-2-1,Medium,88,Regular Air,8.55,100000000000001747,10000000000000005875
1000070956,2022-7-1,Medium,80,Regular Air,13.99,100000000000001748,10000000000000005876
1000070957,2025-3-1,Medium,112,Express Air,2.5,100000000000001749,10000000000000005877
1000070958,2026-7-1,Critical,56,Regular Air,2.5,100000000000001750,10000000000000005878
